Market,Property,Historical Weekly Avg Entrants,Year of Date,Date,Total Entrants
US - Rock Center,600 Fifth Avenue,1009,2022,7/8/2022,127
US - Rock Center,600 Fifth Avenue,1009,2022,7/7/2022,377
US - Rock Center,600 Fifth Avenue,1009,2022,7/6/2022,394
US - Rock Center,600 Fifth Avenue,1009,2022,7/5/2022,333
US - Rock Center,600 Fifth Avenue,1009,2022,7/4/2022,0
US - Rock Center,600 Fifth Avenue,1009,2022,7/1/2022,86
US - Rock Center,600 Fifth Avenue,1009,2022,6/30/2022,341
US - Rock Center,600 Fifth Avenue,1009,2022,6/29/2022,468
US - Rock Center,600 Fifth Avenue,1009,2022,6/28/2022,450
US - Rock Center,600 Fifth Avenue,1009,2022,6/27/2022,208
US - Rock Center,600 Fifth Avenue,1009,2022,6/24/2022,177
US - Rock Center,600 Fifth Avenue,1009,2022,6/23/2022,460
US - Rock Center,600 Fifth Avenue,1009,2022,6/22/2022,463
US - Rock Center,600 Fifth Avenue,1009,2022,6/21/2022,451
US - Rock Center,600 Fifth Avenue,1009,2022,6/20/2022,41
US - Rock Center,600 Fifth Avenue,1009,2022,6/17/2022,123
US - Rock Center,600 Fifth Avenue,1009,2022,6/16/2022,379
US - Rock Center,600 Fifth Avenue,1009,2022,6/15/2022,471
US - Rock Center,600 Fifth Avenue,1009,2022,6/14/2022,551
US - Rock Center,600 Fifth Avenue,1009,2022,6/13/2022,240
US - Rock Center,600 Fifth Avenue,1009,2022,6/10/2022,148
US - Rock Center,600 Fifth Avenue,1009,2022,6/9/2022,394
US - Rock Center,600 Fifth Avenue,1009,2022,6/8/2022,473
US - Rock Center,600 Fifth Avenue,1009,2022,6/7/2022,491
US - Rock Center,600 Fifth Avenue,1009,2022,6/6/2022,188
US - Rock Center,600 Fifth Avenue,1009,2022,6/3/2022,140
US - Rock Center,600 Fifth Avenue,1009,2022,6/2/2022,502
US - Rock Center,600 Fifth Avenue,1009,2022,6/1/2022,456
US - Rock Center,600 Fifth Avenue,1009,2022,5/31/2022,404
US - Rock Center,600 Fifth Avenue,1009,2022,5/30/2022,0
US - Rock Center,600 Fifth Avenue,1009,2022,5/27/2022,133
US - Rock Center,600 Fifth Avenue,1009,2022,5/26/2022,361
US - Rock Center,600 Fifth Avenue,1009,2022,5/25/2022,469
US - Rock Center,600 Fifth Avenue,1009,2022,5/24/2022,454
US - Rock Center,600 Fifth Avenue,1009,2022,5/23/2022,226
US - Rock Center,600 Fifth Avenue,1009,2022,5/20/2022,144
US - Rock Center,600 Fifth Avenue,1009,2022,5/19/2022,414
US - Rock Center,600 Fifth Avenue,1009,2022,5/18/2022,477
US - Rock Center,600 Fifth Avenue,1009,2022,5/17/2022,460
US - Rock Center,600 Fifth Avenue,1009,2022,5/16/2022,202
US - Rock Center,600 Fifth Avenue,1009,2022,5/13/2022,114
US - Rock Center,600 Fifth Avenue,1009,2022,5/12/2022,392
US - Rock Center,600 Fifth Avenue,1009,2022,5/11/2022,468
US - Rock Center,600 Fifth Avenue,1009,2022,5/10/2022,489
US - Rock Center,600 Fifth Avenue,1009,2022,5/9/2022,227
US - Rock Center,600 Fifth Avenue,1009,2022,5/6/2022,125
US - Rock Center,600 Fifth Avenue,1009,2022,5/5/2022,398
US - Rock Center,600 Fifth Avenue,1009,2022,5/4/2022,465
US - Rock Center,600 Fifth Avenue,1009,2022,5/3/2022,435
US - Rock Center,600 Fifth Avenue,1009,2022,5/2/2022,181
US - Rock Center,600 Fifth Avenue,1009,2022,4/29/2022,146
US - Rock Center,600 Fifth Avenue,1009,2022,4/28/2022,428
US - Rock Center,600 Fifth Avenue,1009,2022,4/27/2022,507
US - Rock Center,600 Fifth Avenue,1009,2022,4/26/2022,476
US - Rock Center,600 Fifth Avenue,1009,2022,4/25/2022,225
US - Rock Center,600 Fifth Avenue,1009,2022,4/22/2022,140
US - Rock Center,600 Fifth Avenue,1009,2022,4/21/2022,302
US - Rock Center,600 Fifth Avenue,1009,2022,4/20/2022,379
US - Rock Center,600 Fifth Avenue,1009,2022,4/19/2022,355
US - Rock Center,600 Fifth Avenue,1009,2022,4/18/2022,172
US - Rock Center,600 Fifth Avenue,1009,2022,4/15/2022,72
US - Rock Center,600 Fifth Avenue,1009,2022,4/14/2022,317
US - Rock Center,600 Fifth Avenue,1009,2022,4/13/2022,390
US - Rock Center,600 Fifth Avenue,1009,2022,4/12/2022,396
US - Rock Center,600 Fifth Avenue,1009,2022,4/11/2022,205
US - Rock Center,600 Fifth Avenue,1009,2022,4/8/2022,125
US - Rock Center,600 Fifth Avenue,1009,2022,4/7/2022,381
US - Rock Center,600 Fifth Avenue,1009,2022,4/6/2022,428
US - Rock Center,600 Fifth Avenue,1009,2022,4/5/2022,443
US - Rock Center,600 Fifth Avenue,1009,2022,4/4/2022,186
US - Rock Center,600 Fifth Avenue,1009,2022,4/1/2022,129
US - Rock Center,600 Fifth Avenue,1009,2022,3/31/2022,384
US - Rock Center,600 Fifth Avenue,1009,2022,3/30/2022,396
US - Rock Center,600 Fifth Avenue,1009,2022,3/29/2022,401
US - Rock Center,600 Fifth Avenue,1009,2022,3/28/2022,185
US - Rock Center,600 Fifth Avenue,1009,2022,3/25/2022,133
US - Rock Center,600 Fifth Avenue,1009,2022,3/24/2022,382
US - Rock Center,600 Fifth Avenue,1009,2022,3/23/2022,480
US - Rock Center,600 Fifth Avenue,1009,2022,3/22/2022,466
US - Rock Center,600 Fifth Avenue,1009,2022,3/21/2022,206
US - Rock Center,600 Fifth Avenue,1009,2022,3/18/2022,106
US - Rock Center,600 Fifth Avenue,1009,2022,3/17/2022,356
US - Rock Center,600 Fifth Avenue,1009,2022,3/16/2022,461
US - Rock Center,600 Fifth Avenue,1009,2022,3/15/2022,481
US - Rock Center,600 Fifth Avenue,1009,2022,3/14/2022,194
US - Rock Center,600 Fifth Avenue,1009,2022,3/11/2022,122
US - Rock Center,600 Fifth Avenue,1009,2022,3/10/2022,440
US - Rock Center,600 Fifth Avenue,1009,2022,3/9/2022,445
US - Rock Center,600 Fifth Avenue,1009,2022,3/8/2022,468
US - Rock Center,600 Fifth Avenue,1009,2022,3/7/2022,205
US - Rock Center,600 Fifth Avenue,1009,2022,3/4/2022,115
US - Rock Center,600 Fifth Avenue,1009,2022,3/3/2022,390
US - Rock Center,600 Fifth Avenue,1009,2022,3/2/2022,467
US - Rock Center,600 Fifth Avenue,1009,2022,3/1/2022,496
US - Rock Center,600 Fifth Avenue,1009,2022,2/28/2022,189
US - Rock Center,600 Fifth Avenue,1009,2022,2/25/2022,128
US - Rock Center,600 Fifth Avenue,1009,2022,2/24/2022,266
US - Rock Center,600 Fifth Avenue,1009,2022,2/23/2022,366
US - Rock Center,600 Fifth Avenue,1009,2022,2/22/2022,296
US - Rock Center,600 Fifth Avenue,1009,2022,2/21/2022,24
US - Rock Center,600 Fifth Avenue,1009,2022,2/18/2022,160
US - Rock Center,600 Fifth Avenue,1009,2022,2/17/2022,374
US - Rock Center,600 Fifth Avenue,1009,2022,2/16/2022,419
US - Rock Center,600 Fifth Avenue,1009,2022,2/15/2022,404
US - Rock Center,600 Fifth Avenue,1009,2022,2/14/2022,191
US - Rock Center,600 Fifth Avenue,1009,2022,2/11/2022,173
US - Rock Center,600 Fifth Avenue,1009,2022,2/10/2022,343
US - Rock Center,600 Fifth Avenue,1009,2022,2/9/2022,360
US - Rock Center,600 Fifth Avenue,1009,2022,2/8/2022,364
US - Rock Center,600 Fifth Avenue,1009,2022,2/7/2022,175
US - Rock Center,600 Fifth Avenue,1009,2022,2/4/2022,91
US - Rock Center,600 Fifth Avenue,1009,2022,2/3/2022,249
US - Rock Center,600 Fifth Avenue,1009,2022,2/2/2022,239
US - Rock Center,600 Fifth Avenue,1009,2022,2/1/2022,253
US - Rock Center,600 Fifth Avenue,1009,2022,1/31/2022,147
US - Rock Center,600 Fifth Avenue,1009,2022,1/28/2022,139
US - Rock Center,600 Fifth Avenue,1009,2022,1/27/2022,186
US - Rock Center,600 Fifth Avenue,1009,2022,1/26/2022,215
US - Rock Center,600 Fifth Avenue,1009,2022,1/25/2022,189
US - Rock Center,600 Fifth Avenue,1009,2022,1/24/2022,153
US - Rock Center,600 Fifth Avenue,1009,2022,1/21/2022,106
US - Rock Center,600 Fifth Avenue,1009,2022,1/20/2022,142
US - Rock Center,600 Fifth Avenue,1009,2022,1/19/2022,175
US - Rock Center,600 Fifth Avenue,1009,2022,1/18/2022,172
US - Rock Center,600 Fifth Avenue,1009,2022,1/17/2022,25
US - Rock Center,600 Fifth Avenue,1009,2022,1/14/2022,81
US - Rock Center,600 Fifth Avenue,1009,2022,1/13/2022,157
US - Rock Center,600 Fifth Avenue,1009,2022,1/12/2022,140
US - Rock Center,600 Fifth Avenue,1009,2022,1/11/2022,129
US - Rock Center,600 Fifth Avenue,1009,2022,1/10/2022,135
US - Rock Center,600 Fifth Avenue,1009,2022,1/7/2022,57
US - Rock Center,600 Fifth Avenue,1009,2022,1/6/2022,127
US - Rock Center,600 Fifth Avenue,1009,2022,1/5/2022,111
US - Rock Center,600 Fifth Avenue,1009,2022,1/4/2022,106
US - Rock Center,600 Fifth Avenue,1009,2022,1/3/2022,49
US - Rock Center,610 Fifth Avenue,270,2020,12/31/2020,7
US - Rock Center,610 Fifth Avenue,270,2020,12/30/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,12/29/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,12/28/2020,11
US - Rock Center,610 Fifth Avenue,270,2020,12/25/2020,0
US - Rock Center,610 Fifth Avenue,270,2020,12/24/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,12/23/2020,25
US - Rock Center,610 Fifth Avenue,270,2020,12/22/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,12/21/2020,22
US - Rock Center,610 Fifth Avenue,270,2020,12/18/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,12/17/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,12/16/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,12/15/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,12/14/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,12/11/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,12/10/2020,23
US - Rock Center,610 Fifth Avenue,270,2020,12/9/2020,22
US - Rock Center,610 Fifth Avenue,270,2020,12/8/2020,22
US - Rock Center,610 Fifth Avenue,270,2020,12/7/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,12/4/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,12/3/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,12/2/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,12/1/2020,22
US - Rock Center,610 Fifth Avenue,270,2020,11/30/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,11/27/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,11/26/2020,0
US - Rock Center,610 Fifth Avenue,270,2020,11/25/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,11/24/2020,20
US - Rock Center,610 Fifth Avenue,270,2020,11/23/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,11/20/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,11/19/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,11/18/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,11/17/2020,20
US - Rock Center,610 Fifth Avenue,270,2020,11/16/2020,22
US - Rock Center,610 Fifth Avenue,270,2020,11/13/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,11/12/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,11/11/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,11/10/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,11/9/2020,11
US - Rock Center,610 Fifth Avenue,270,2020,11/6/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,11/5/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,11/4/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,11/3/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,11/2/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,10/30/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,10/29/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,10/28/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,10/27/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,10/26/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,10/23/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,10/22/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,10/21/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,10/20/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,10/19/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,10/16/2020,11
US - Rock Center,610 Fifth Avenue,270,2020,10/15/2020,21
US - Rock Center,610 Fifth Avenue,270,2020,10/14/2020,20
US - Rock Center,610 Fifth Avenue,270,2020,10/13/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,10/12/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,10/9/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,10/8/2020,20
US - Rock Center,610 Fifth Avenue,270,2020,10/7/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,10/6/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,10/5/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,10/2/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,10/1/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,9/30/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,9/29/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,9/28/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,9/25/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,9/24/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,9/23/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,9/22/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,9/21/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,9/18/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,9/17/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,9/16/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,9/15/2020,20
US - Rock Center,610 Fifth Avenue,270,2020,9/14/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,9/11/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,9/10/2020,19
US - Rock Center,610 Fifth Avenue,270,2020,9/9/2020,17
US - Rock Center,610 Fifth Avenue,270,2020,9/8/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,9/7/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,9/4/2020,7
US - Rock Center,610 Fifth Avenue,270,2020,9/3/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,9/2/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,9/1/2020,7
US - Rock Center,610 Fifth Avenue,270,2020,8/31/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,8/28/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,8/27/2020,20
US - Rock Center,610 Fifth Avenue,270,2020,8/26/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,8/25/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,8/24/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,8/21/2020,7
US - Rock Center,610 Fifth Avenue,270,2020,8/20/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,8/19/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,8/18/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,8/17/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,8/14/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,8/13/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,8/12/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,8/11/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,8/10/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,8/7/2020,6
US - Rock Center,610 Fifth Avenue,270,2020,8/6/2020,11
US - Rock Center,610 Fifth Avenue,270,2020,8/5/2020,6
US - Rock Center,610 Fifth Avenue,270,2020,8/4/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,8/3/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,7/31/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,7/30/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,7/29/2020,16
US - Rock Center,610 Fifth Avenue,270,2020,7/28/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,7/27/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,7/24/2020,11
US - Rock Center,610 Fifth Avenue,270,2020,7/23/2020,11
US - Rock Center,610 Fifth Avenue,270,2020,7/22/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,7/21/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,7/20/2020,15
US - Rock Center,610 Fifth Avenue,270,2020,7/17/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,7/16/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,7/15/2020,14
US - Rock Center,610 Fifth Avenue,270,2020,7/14/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,7/13/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,7/10/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,7/9/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,7/8/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,7/7/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,7/6/2020,10
US - Rock Center,610 Fifth Avenue,270,2020,7/3/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,7/2/2020,22
US - Rock Center,610 Fifth Avenue,270,2020,7/1/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,6/30/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,6/29/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,6/26/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,6/25/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,6/24/2020,12
US - Rock Center,610 Fifth Avenue,270,2020,6/23/2020,7
US - Rock Center,610 Fifth Avenue,270,2020,6/22/2020,6
US - Rock Center,610 Fifth Avenue,270,2020,6/19/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,6/18/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,6/17/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,6/16/2020,4
US - Rock Center,610 Fifth Avenue,270,2020,6/15/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,6/12/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,6/11/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,6/10/2020,6
US - Rock Center,610 Fifth Avenue,270,2020,6/9/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,6/8/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,6/5/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,6/4/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,6/3/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,6/2/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,6/1/2020,4
US - Rock Center,610 Fifth Avenue,270,2020,5/29/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/28/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/27/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/26/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/25/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,5/22/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/21/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/20/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/19/2020,4
US - Rock Center,610 Fifth Avenue,270,2020,5/18/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/15/2020,0
US - Rock Center,610 Fifth Avenue,270,2020,5/14/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/13/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/12/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/11/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/8/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/7/2020,6
US - Rock Center,610 Fifth Avenue,270,2020,5/6/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/5/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,5/4/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,5/1/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/30/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,4/29/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/28/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/27/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,4/24/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,4/23/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,4/22/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/21/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,4/20/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,4/17/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/16/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/15/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,4/14/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,4/13/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,4/10/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/9/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/8/2020,1
US - Rock Center,610 Fifth Avenue,270,2020,4/7/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/6/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,4/3/2020,2
US - Rock Center,610 Fifth Avenue,270,2020,4/2/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,4/1/2020,6
US - Rock Center,610 Fifth Avenue,270,2020,3/31/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,3/30/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,3/27/2020,4
US - Rock Center,610 Fifth Avenue,270,2020,3/26/2020,4
US - Rock Center,610 Fifth Avenue,270,2020,3/25/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,3/24/2020,3
US - Rock Center,610 Fifth Avenue,270,2020,3/23/2020,5
US - Rock Center,610 Fifth Avenue,270,2020,3/20/2020,18
US - Rock Center,610 Fifth Avenue,270,2020,3/19/2020,8
US - Rock Center,610 Fifth Avenue,270,2020,3/18/2020,9
US - Rock Center,610 Fifth Avenue,270,2020,3/17/2020,13
US - Rock Center,610 Fifth Avenue,270,2020,3/16/2020,35
US - Rock Center,610 Fifth Avenue,270,2021,12/31/2021,4
US - Rock Center,610 Fifth Avenue,270,2021,12/30/2021,10
US - Rock Center,610 Fifth Avenue,270,2021,12/29/2021,12
US - Rock Center,610 Fifth Avenue,270,2021,12/28/2021,10
US - Rock Center,610 Fifth Avenue,270,2021,12/27/2021,7
US - Rock Center,610 Fifth Avenue,270,2021,12/24/2021,19
US - Rock Center,610 Fifth Avenue,270,2021,12/23/2021,15
US - Rock Center,610 Fifth Avenue,270,2021,12/22/2021,21
US - Rock Center,610 Fifth Avenue,270,2021,12/21/2021,26
US - Rock Center,610 Fifth Avenue,270,2021,12/20/2021,19
US - Rock Center,610 Fifth Avenue,270,2021,12/17/2021,25
US - Rock Center,610 Fifth Avenue,270,2021,12/16/2021,46
US - Rock Center,610 Fifth Avenue,270,2021,12/15/2021,35
US - Rock Center,610 Fifth Avenue,270,2021,12/14/2021,46
US - Rock Center,610 Fifth Avenue,270,2021,12/13/2021,32
US - Rock Center,610 Fifth Avenue,270,2021,12/10/2021,26
US - Rock Center,610 Fifth Avenue,270,2021,12/9/2021,62
US - Rock Center,610 Fifth Avenue,270,2021,12/8/2021,42
US - Rock Center,610 Fifth Avenue,270,2021,12/7/2021,61
US - Rock Center,610 Fifth Avenue,270,2021,12/6/2021,34
US - Rock Center,610 Fifth Avenue,270,2021,12/3/2021,36
US - Rock Center,610 Fifth Avenue,270,2021,12/2/2021,52
US - Rock Center,610 Fifth Avenue,270,2021,12/1/2021,64
US - Rock Center,610 Fifth Avenue,270,2021,11/30/2021,55
US - Rock Center,610 Fifth Avenue,270,2021,11/29/2021,39
US - Rock Center,610 Fifth Avenue,270,2021,11/26/2021,7
US - Rock Center,610 Fifth Avenue,270,2021,11/25/2021,0
US - Rock Center,610 Fifth Avenue,270,2021,11/24/2021,19
US - Rock Center,610 Fifth Avenue,270,2021,11/23/2021,45
US - Rock Center,610 Fifth Avenue,270,2021,11/22/2021,42
US - Rock Center,610 Fifth Avenue,270,2021,11/19/2021,34
US - Rock Center,610 Fifth Avenue,270,2021,11/18/2021,54
US - Rock Center,610 Fifth Avenue,270,2021,11/17/2021,72
US - Rock Center,610 Fifth Avenue,270,2021,11/16/2021,53
US - Rock Center,610 Fifth Avenue,270,2021,11/15/2021,46
US - Rock Center,610 Fifth Avenue,270,2021,11/12/2021,29
US - Rock Center,610 Fifth Avenue,270,2021,11/11/2021,46
